1848 Out of 2592 QH, Third, Fourth Freq in rad/ps and Lifetimes in ps for a 6x6x6 Ar Lattice at 10K. (atoms/UC=4)
10.9725	-0.114853	0.290744	6.1896
10.9725	-0.114853	0.290744	6.1896
10.9725	-0.114853	0.290744	6.1896
10.9725	-0.114853	0.290744	6.1896
5.00086	-0.0596676	0.116419	16.8451
5.00086	-0.0596676	0.116419	16.8451
5.00086	-0.0596676	0.116419	16.8451
5.00086	-0.0596676	0.116419	16.8451
5.00086	-0.0596676	0.116419	16.8451
5.00086	-0.0596676	0.116419	16.8451
5.00086	-0.0596676	0.116419	16.8451
5.00086	-0.0596676	0.116419	16.8451
10.711	-0.107861	0.283436	6.37036
10.711	-0.107861	0.283436	6.37036
10.711	-0.107861	0.283436	6.37036
10.711	-0.107861	0.283436	6.37036
5.56422	-0.072368	0.132312	17.814
5.56422	-0.072368	0.132312	17.814
5.56422	-0.072368	0.132312	17.814
5.56422	-0.072368	0.132312	17.814
4.99942	-0.0595818	0.116451	17.1303
4.99942	-0.0595818	0.116451	17.1303
4.99942	-0.0595818	0.116451	17.1303
4.99942	-0.0595818	0.116451	17.1303
9.99744	-0.108688	0.263835	6.38402
9.99744	-0.108688	0.263835	6.38402
9.99744	-0.108688	0.263835	6.38402
9.99744	-0.108688	0.263835	6.38402
6.80442	-0.0876021	0.166633	17.2333
6.80442	-0.0876021	0.166633	17.2333
6.80442	-0.0876021	0.166633	17.2333
6.80442	-0.0876021	0.166633	17.2333
4.99652	-0.0585039	0.116515	17.7817
4.99652	-0.0585039	0.116515	17.7817
4.99652	-0.0585039	0.116515	17.7817
4.99652	-0.0585039	0.116515	17.7817
9.3595	-0.122234	0.247795	7.09277
9.3595	-0.122234	0.247795	7.09277
9.3595	-0.122234	0.247795	7.09277
9.3595	-0.122234	0.247795	7.09277
7.6766	-0.0949135	0.189145	18.2956
7.6766	-0.0949135	0.189145	18.2956
7.6766	-0.0949135	0.189145	18.2956
7.6766	-0.0949135	0.189145	18.2956
4.99507	-0.0581355	0.116547	16.5678
4.99507	-0.0581355	0.116547	16.5678
4.99507	-0.0581355	0.116547	16.5678
4.99507	-0.0581355	0.116547	16.5678
9.99744	-0.108688	0.263835	6.38402
9.99744	-0.108688	0.263835	6.38402
9.99744	-0.108688	0.263835	6.38402
9.99744	-0.108688	0.263835	6.38402
6.80442	-0.0876021	0.166633	17.2333
6.80442	-0.0876021	0.166633	17.2333
6.80442	-0.0876021	0.166633	17.2333
6.80442	-0.0876021	0.166633	17.2333
4.99652	-0.0585039	0.116515	17.7817
4.99652	-0.0585039	0.116515	17.7817
4.99652	-0.0585039	0.116515	17.7817
4.99652	-0.0585039	0.116515	17.7817
10.711	-0.107861	0.283436	6.37036
10.711	-0.107861	0.283436	6.37036
10.711	-0.107861	0.283436	6.37036
10.711	-0.107861	0.283436	6.37036
5.56422	-0.072368	0.132312	17.814
5.56422	-0.072368	0.132312	17.814
5.56422	-0.072368	0.132312	17.814
5.56422	-0.072368	0.132312	17.814
4.99942	-0.0595818	0.116451	17.1303
4.99942	-0.0595818	0.116451	17.1303
4.99942	-0.0595818	0.116451	17.1303
4.99942	-0.0595818	0.116451	17.1303
10.711	-0.107861	0.283436	6.37036
10.711	-0.107861	0.283436	6.37036
10.711	-0.107861	0.283436	6.37036
10.711	-0.107861	0.283436	6.37036
5.56422	-0.072368	0.132312	17.814
5.56422	-0.072368	0.132312	17.814
5.56422	-0.072368	0.132312	17.814
5.56422	-0.072368	0.132312	17.814
4.99942	-0.0595818	0.116451	17.1303
4.99942	-0.0595818	0.116451	17.1303
4.99942	-0.0595818	0.116451	17.1303
4.99942	-0.0595818	0.116451	17.1303
10.7164	-0.112913	0.281119	5.98763
10.7164	-0.112913	0.281119	5.98763
10.215	-0.0987894	0.271955	6.94283
10.215	-0.0987894	0.271955	6.94283
6.40021	-0.0848935	0.155163	19.5323
6.40021	-0.0848935	0.155163	19.5323
5.50588	-0.0659917	0.129338	18.3562
5.50588	-0.0659917	0.129338	18.3562
5.08746	-0.0628642	0.119115	16.7141
5.08746	-0.0628642	0.119115	16.7141
5.06138	-0.0629826	0.119788	18.4931
5.06138	-0.0629826	0.119788	18.4931
10.2289	-0.121003	0.26575	5.76633
10.2289	-0.121003	0.26575	5.76633
9.36806	-0.100876	0.250407	7.73111
9.36806	-0.100876	0.250407	7.73111
7.68266	-0.104192	0.189895	16.8591
7.68266	-0.104192	0.189895	16.8591
5.93301	-0.0700324	0.143478	17.7578
5.93301	-0.0700324	0.143478	17.7578
5.83953	-0.0685418	0.138067	18.4269
5.83953	-0.0685418	0.138067	18.4269
4.7397	-0.0572686	0.111097	16.4382
4.7397	-0.0572686	0.111097	16.4382
9.62861	-0.131127	0.24971	6.13907
9.62861	-0.131127	0.24971	6.13907
8.75632	-0.10586	0.235572	9.94641
8.75632	-0.10586	0.235572	9.94641
8.60397	-0.115395	0.213747	12.8172
8.60397	-0.115395	0.213747	12.8172
6.61381	-0.073878	0.160989	18.6493
6.61381	-0.073878	0.160989	18.6493
5.94446	-0.0683038	0.140837	18.0285
5.94446	-0.0683038	0.140837	18.0285
4.61479	-0.053457	0.108024	16.1405
4.61479	-0.053457	0.108024	16.1405
10.2289	-0.121003	0.26575	5.76633
10.2289	-0.121003	0.26575	5.76633
9.36806	-0.100876	0.250407	7.73111
9.36806	-0.100876	0.250407	7.73111
7.68266	-0.104192	0.189895	16.8591
7.68266	-0.104192	0.189895	16.8591
5.93301	-0.0700324	0.143478	17.7578
5.93301	-0.0700324	0.143478	17.7578
5.83953	-0.0685418	0.138067	18.4269
5.83953	-0.0685418	0.138067	18.4269
4.7397	-0.0572686	0.111097	16.4382
4.7397	-0.0572686	0.111097	16.4382
10.7164	-0.112913	0.281119	5.98763
10.7164	-0.112913	0.281119	5.98763
10.215	-0.0987894	0.271955	6.94283
